Date,open,high,low,close,volume_btc,volume,weighted_price,cycle,close_-1_s,close_-1_d,rs_14,rsi_14,change,vr,macd,macds,macdh,Obv
2012-01-22,6.485,6.485,6.485,6.485,81.271,501.4066,6.485,2012,6.386,0.0990000000000002,1.2646372721792885,55.842818084607096,1.5502662073285434,101.29621689201183,0.06523810969582833,0.111365194572611,-0.04612708487678267,60.88649999999984
2012-01-23,6.4075,6.4075,6.4075,6.4075,94.9206,608.4838,6.4075,2012,6.485,-0.07750000000000057,1.203392207906518,54.615433584104494,-1.1950655358519802,89.67913388583412,0.05266084275063054,0.0995686164430433,-0.04690777369241275,-547.5973000000001
2012-01-24,6.4956,6.4956,6.4956,6.4956,85.4462,550.6357,6.4956,2012,6.4075,0.08809999999999985,1.2626798265236059,55.804617680425174,1.374951229028487,100.0572663882771,0.04838455045202128,0.08929298299926677,-0.040908432547245493,3.0383999999999105
2012-01-25,6.2844,6.2844,6.2819,6.2819,81.1233,505.9913,6.2837,2012,6.4956,-0.21369999999999933,1.0933489704502901,52.229656205630405,-3.2899193300079954,91.3458876401061,0.029483374821295705,0.07729479907784483,-0.04781142425654912,-502.9529000000001
2012-01-26,6.175,6.185,6.175,6.185,29.9191,183.922,6.1841,2012,6.2819,-0.09690000000000065,1.0261507216721837,50.64533011765782,-1.542526942485567,88.5437666289493,0.0075437007241419,0.06331076809486902,-0.05576706737072712,-686.8749000000001
2012-01-27,5.6514,5.6514,5.6514,5.6514,92.08,528.4379,5.6514,2012,6.185,-0.5335999999999999,0.7520442556251066,42.92381617705124,-8.627324171382378,79.75052824678934,-0.04780613665043454,0.04104431756668079,-0.08885045421711532,-1215.3128000000002
2012-01-28,4.91,4.91,4.91,4.91,0.25,1.2275,4.91,2012,5.6514,-0.7413999999999996,0.537291219310334,34.950516373298214,-13.118873199561165,78.27597829546399,-0.14388091306138495,0.004001951155404655,-0.14788286421678962,-1216.5403000000001
2012-01-29,5.696000000000001,5.696000000000001,5.696000000000001,5.696000000000001,9.4548,52.2105,5.696000000000001,2012,4.91,0.7860000000000005,0.8633159630942872,46.33223673244524,16.0081466395112,71.95298711380528,-0.16012571243184848,-0.028864267970642024,-0.13126144446120647,-1164.3298000000002
2012-01-30,5.545,5.545,5.545,5.545,15.16,83.9208,5.545,2012,5.696000000000001,-0.1510000000000007,0.808763873522591,44.713623782606454,-2.6509831460674316,77.71950634459971,-0.18200187283760894,-0.05952215104081323,-0.1224797217967957,-1248.2506000000003
2012-01-31,5.6115,5.619,5.5985,5.619,110.5033,639.0785,5.614,2012,5.545,0.07399999999999984,0.8421127398578392,45.71450604716122,1.3345356176735823,78.56940530594704,-0.1915421034366913,-0.0859470775036711,-0.10559502593302021,-609.1721000000003
2012-02-01,5.7487,5.79,5.7475,5.7888,12.0588,71.2027,5.7846,2012,5.619,0.1698000000000004,0.9245211858579971,48.0390235582584,3.0218900160170925,76.05990935439581,-0.18421225455311419,-0.10561257740493653,-0.07859967714817766,-537.9694000000004
2012-02-02,6.17,6.1728,6.1679,6.1709,251.0009,1541.8519,6.1702,2012,5.7888,0.38209999999999944,1.1242293225949924,52.924103374188235,6.600677169707003,101.54908332571063,-0.14790406083548113,-0.11407516513281055,-0.033828895702670586,1003.8824999999995
2012-02-03,6.2148,6.2148,6.2048,6.2048,155.5525,950.7497,6.2051,2012,6.1709,0.03390000000000004,1.1433104092407311,53.34320238036587,0.5493526065889931,116.71422877624661,-0.115267449907555,-0.11431371885664623,-0.0009537310509087626,1954.6321999999996
2012-02-04,6.0944,6.0956,6.0944,6.0956,67.635,407.87,6.0955,2012,6.2048,-0.10919999999999952,1.0723298950879214,51.745134673281655,-1.7599277978339267,117.39777898313228,-0.09662310516379868,-0.11077444755887417,0.014151342395075484,1546.7621999999997
2012-02-05,5.8396,5.8396,5.8392,5.8392,47.8504,280.3663,5.8392,2012,6.0956,-0.2564000000000002,0.9268321857093433,48.10134440265952,-4.206312750180463,105.58888352452817,-0.10029102547667534,-0.10867721867068604,0.008386193194010697,1266.3958999999995
2012-02-06,5.5262,5.5262,5.5262,5.5262,29.1783,161.8487,5.5262,2012,5.8392,-0.3129999999999997,0.786532851734975,44.025658468644494,-5.360323331963279,91.41583169252502,-0.1257459959715428,-0.11209168328741352,-0.013654312684129269,1104.5471999999995
2012-02-07,5.672000000000001,5.672000000000001,5.672000000000001,5.672000000000001,165.4054,937.1347,5.672000000000001,2012,5.5262,0.14580000000000037,0.8624696657825455,46.30785035739981,2.6383409938113056,116.78034757539923,-0.13312394574431075,-0.11629883481174155,-0.016825110932569193,2041.6818999999996
2012-02-08,5.7417,5.7433,5.7417,5.7433,83.572,477.332,5.7421,2012,5.672000000000001,0.07129999999999903,0.9024612917096761,47.43651267136507,1.2570521861776873,132.7679945633894,-0.13192395249700883,-0.11942427379089401,-0.01249967870611482,2519.0138999999995
2012-02-09,5.7836,5.7836,5.7836,5.7836,83.6032,482.9098,5.7836,2012,5.7433,0.040300000000000225,0.9268040205348868,48.10058577091837,0.7016871833266602,144.38517971298765,-0.12638266040723511,-0.1208160991184175,-0.00556656128881762,3001.9236999999994
2012-02-10,5.8769,5.8769,5.8769,5.8769,176.9305,1040.2352,5.8769,2012,5.7836,0.09330000000000016,0.9874958937768983,49.68543064007695,1.6131821011134972,161.44808578578068,-0.1134237814974215,-0.11933750980975087,0.005913728312329378,4042.1588999999994
2012-02-11,5.605,5.605,5.605,5.605,1.8795,10.3749,5.605,2012,5.8769,-0.2718999999999996,0.8294959112395536,45.34013474113415,-4.626588847861957,163.76572533206954,-0.12293589782449654,-0.12005723639475319,-0.0028786614297433566,4031.7839999999997
2012-02-12,5.6375,5.6375,5.6375,5.6375,64.8434,371.2919,5.6375,2012,5.605,0.03249999999999975,0.8500918018871743,45.94862811780711,0.5798394290811748,188.1978637754415,-0.12646403562516095,-0.12133866600849906,-0.005125369616661893,4403.0759
2012-02-13,5.6482,5.6482,5.6482,5.6482,99.7844,571.3115,5.6482,2012,5.6375,0.010699999999999932,0.8573942028789224,46.16113270677701,0.18980044345897618,183.02643483110486,-0.1269498020306239,-0.12246094209494171,-0.004488859935682182,4974.3874
2012-02-14,5.2,5.2009,5.1921,5.193,128.3449,662.5272,5.1932,2012,5.6482,-0.4552000000000005,0.6424565145464555,39.11558746648839,-8.059204702383072,223.81633919254335,-0.1612142611585048,-0.13021187598828213,-0.031002385170222663,4311.860199999999
2012-02-15,4.9453,4.9453,4.9453,4.9453,67.7892,335.7069,4.9453,2012,5.193,-0.24770000000000003,0.560164771678448,35.904205879217145,-4.769882534180625,191.16193295170928,-0.20547087420797272,-0.14526409522685263,-0.06020677898112009,3976.153299999999
2012-02-16,4.5844,4.5844,4.5756,4.5756,115.6239,535.1473,4.5771,2012,4.9453,-0.3696999999999999,0.4645266048753493,31.718550098643433,-7.475785088872266,190.14594091919128,-0.26659252852704096,-0.16953032304185373,-0.09706220548518724,3441.005999999999
2012-02-17,4.6966,4.6984,4.6891,4.6909,244.6703,1151.2439,4.69,2012,4.5756,0.1153000000000004,0.5218695494258365,34.291345774197595,2.5198881021068376,205.23799320576143,-0.30241234609223966,-0.196107201799292,-0.10630514429294766,4592.249899999999
2012-02-18,4.4015,4.4015,4.3977,4.3977,254.3903,1121.2815,4.3989,2012,4.6909,-0.2931999999999997,0.45104001245874364,31.083912820189568,-6.250399710076948,183.39656959625168,-0.34993632452154877,-0.2268734654545315,-0.12306285906701728,3470.968399999999
2012-02-19,4.3317,4.3317,4.3317,4.3317,92.6835,401.2111,4.3317,2012,4.3977,-0.06600000000000072,0.43667277676162236,30.39472758340409,-1.5007845009891718,158.75127930328205,-0.3883278605828462,-0.25916471318106493,-0.12916314740178125,3069.757299999999
2012-02-20,4.5579,4.5632,4.5554,4.5607,315.9393,1439.9067,4.558,2012,4.3317,0.2290000000000001,0.5556967314815803,35.72011949606387,5.28660802918024,206.33824370145965,-0.39600308199699974,-0.28653263693341047,-0.10947044506358927,4509.663999999999
2012-02-21,4.4875,4.4875,4.4834,4.4834,358.4492,1595.1567,4.4842,2012,4.5607,-0.07730000000000015,0.5326502207283108,34.75354086173667,-1.6949152542372947,158.79733948805347,-0.4035601508910496,-0.3099383107620914,-0.09362184012895819,2914.507299999999
2012-02-22,4.5444,4.5444,4.5422,4.5422,75.3088,341.35699999999997,4.5427,2012,4.4834,0.05880000000000063,0.5666244689592538,36.16849348304102,1.3115046616407389,179.89039814593008,-0.40024749591244646,-0.32800025338239724,-0.07224724253004922,3255.864299999999
2012-02-23,4.8895,4.891,4.8893,4.891,714.8439999999999,3516.1511,4.8897,2012,4.5422,0.3487999999999998,0.7836614246909895,43.93554818436211,7.679098234335768,242.76976488270375,-0.36563197984533424,-0.3355266338744003,-0.03010534597093395,6772.015399999998
2012-02-24,5.143,5.143,5.132999999999999,5.132999999999999,37.5971,193.5475,5.1387,2012,4.891,0.2419999999999991,0.945826475418565,48.60795591832561,4.9478634226129525,245.2957096237822,-0.3152776186163244,-0.33147681567061626,0.016199197054291847,6965.562899999998
2012-02-25,5.0457,5.0457,5.0386,5.0386,119.8074,600.53,5.0389,2012,5.132999999999999,-0.09439999999999937,0.8855027065983969,46.96374624653375,-1.8390804597701038,224.56246466185016,-0.27967685073137627,-0.321116791673607,0.041439940942230746,6365.032899999998
2012-02-26,4.9557,4.9557,4.9543,4.9543,40.9,201.4,4.9547,2012,5.0386,-0.08429999999999982,0.8343281419540228,45.48412701476916,-1.673083793117136,207.2763154731051,-0.25524903528796017,-0.30794320885201365,0.05269417356405348,6163.632899999999
2012-02-27,5.0519,5.0519,5.0496,5.0496,309.0523,1563.0561,5.0496,2012,4.9543,0.09529999999999994,0.9046862695193527,47.4979152208437,1.9235815352320218,230.9061905363949,-0.22567279506023574,-0.29148909457383715,0.0658162995136014,7726.6889999999985
2012-02-28,4.9921,4.9925,4.9911,4.9914,440.2414,2211.5745,4.9916,2012,5.0496,-0.05820000000000025,0.8646750341907393,46.371352559348466,-1.1525665399239604,152.9177078353981,-0.20452815643208222,-0.2740968802919953,0.06956872385991308,5515.114499999998
2012-02-29,4.9545,4.9545,4.9525,4.9525,242.2378,1197.8699,4.9527,2012,4.9914,-0.038899999999999935,0.8379979584503265,45.592975476255084,-0.7793404656008307,124.29954956692295,-0.18870663004858823,-0.25701880930565985,0.06831217925707161,4317.244599999998
2012-03-01,5.004,5.004,5.0027,5.0027,291.1636,1455.0372,5.0039,2012,4.9525,0.050200000000000244,0.8808749298239412,46.833253814829426,1.013629480060585,145.3625536030884,-0.17018595446268137,-0.23965222130396419,0.06946626684128282,5772.281799999998
2012-03-02,4.7771,4.7771,4.7624,4.7624,245.9747,1166.5863,4.7651,2012,5.0027,-0.24029999999999951,0.7214172739682134,41.90833244662413,-4.803406160673229,132.734332135927,-0.17276479856235039,-0.2262747262591542,0.05350992769680382,4605.695499999998
2012-03-03,4.7633,4.7633,4.7567,4.7567,125.9183,589.8545,4.7608,2012,4.7624,-0.005700000000000038,0.7180966492687404,41.796056675529755,-0.11968755249454066,127.38953169549364,-0.17326574076903256,-0.21567292250626982,0.04240718173723726,4015.840999999998
2012-03-04,4.7933,4.7933,4.7933,4.7933,113.6084,544.8639,4.7933,2012,4.7567,0.036599999999999966,0.7499257354388393,42.85471778896811,0.7694409990119278,123.69903728032448,-0.1687802416298183,-0.20629438162137512,0.03751413999155681,4560.704899999998
2012-03-05,4.9498,4.95,4.949,4.9493,518.0546,2569.9224,4.9497,2012,4.7933,0.1559999999999997,0.8960264588425715,47.25811998370268,3.254542799324045,143.38618499674033,-0.15096856199895026,-0.19522921325163015,0.04426065125267989,7130.627299999998
2012-03-06,4.9965,4.997,4.9961,4.9965,296.6279,1481.535,4.9963,2012,4.9493,0.04720000000000013,0.9436316649693894,48.549922394079275,0.9536702159901322,152.781278191154,-0.13154756537923884,-0.18249287958385207,0.050945314204613235,8612.162299999998
2012-03-07,5.0631,5.0641,5.0593,5.0603,373.4923,1894.8987,5.0599,2012,4.9965,0.06379999999999963,1.0129292042661195,50.3211539739877,1.2768938256779716,160.82197577455543,-0.10976817647191695,-0.16794793522181314,0.0581797587498962,10507.060999999998
2012-03-08,4.9732,4.9737,4.9721,4.9726,326.5658,1620.1276,4.9725,2012,5.0603,-0.08769999999999989,0.9186863019336118,47.88100592617871,-1.7330988281327175,139.6695801326803,-0.09841766186811274,-0.1540418776907629,0.055624215822650175,8886.933399999998
2012-03-09,5.0217,5.0217,5.0108,5.0117,277.5895,1395.6989999999998,5.0181,2012,4.9726,0.03910000000000036,0.9633578915641421,49.0668510159738,0.786308973173,148.03962113325932,-0.08529715374953728,-0.1402929306401223,0.05499577689058502,10282.632399999999
2012-03-10,4.9189,4.9189,4.9133,4.9133,114.0489,553.9858,4.9149,2012,5.0117,-0.09840000000000071,0.8593204681759938,46.21691004235505,-1.963405630823889,137.16309173280968,-0.08186410962746304,-0.128607164899272,0.04674305527180894,9728.646599999998
2012-03-11,4.9267,4.9267,4.9267,4.9267,24.6825,120.9774,4.9267,2012,4.9133,0.013400000000000745,0.8751583213242807,46.67116964855658,0.2727291229926987,145.6518263681638,-0.07717601175382605,-0.11832093318691615,0.041144921433090106,9849.623999999998
2012-03-12,4.959,4.959,4.959,4.959,108.7617,538.9385,4.959,2012,4.9267,0.03229999999999933,0.9162712788079475,47.81532181487014,0.6556112610875298,154.3667537078355,-0.07005524573588584,-0.10866779488343478,0.03861254914754894,10388.562499999998
2012-03-13,5.0738,5.0768,5.069,5.0725,734.6539,3715.6328,5.0747,2012,4.959,0.11350000000000016,1.0718523443986783,51.73401218945292,2.2887678967533853,194.70327746477963,-0.05465193593133222,-0.09786462236488187,0.043212686433549655,14104.195299999998
2012-03-14,5.3746,5.3769,5.3731,5.3754,1129.7433,6047.7151,5.3749,2012,5.0725,0.30290000000000017,1.5189936976647256,60.301607704415204,5.971414489896509,238.19044229002589,-0.017868114756851128,-0.08186531998059504,0.06399720522374391,20151.910399999997
2012-03-15,5.3419,5.3419,5.3375,5.3375,633.1678,3394.0182,5.3378,2012,5.3754,-0.0378999999999996,1.4326727016646545,58.89294933446207,-0.7050638092048866,198.1866309847689,0.008138543008638699,-0.06386454660626849,0.07200308961490719,16757.8922
2012-03-16,5.3408,5.3408,5.3408,5.3408,157.6979,844.7913,5.3408,2012,5.3375,0.0032999999999994145,1.4380013846516952,58.98279606010704,0.06182669789225326,210.6755894506506,0.028683270623760748,-0.04535498252152106,0.07403825314528181,17602.6835
2012-03-17,5.4022,5.4022,5.4022,5.4022,143.8733,775.7207,5.4022,2012,5.3408,0.0613999999999999,1.544773783151952,60.70377624051903,1.1496405032953794,205.61747685562,0.04933884005052924,-0.026416217484268794,0.07575505753479804,18378.4042
2012-03-18,5.3177,5.3207,5.317,5.32,412.6635,2202.226,5.3189,2012,5.4022,-0.08219999999999938,1.3386968551819238,57.24114488013833,-1.5216023101699228,196.5315482128745,0.05841574166963426,-0.009449825278775432,0.06786556694840969,16176.1782
2012-03-19,5.122000000000001,5.122000000000001,5.1104,5.1104,415.1938,2107.0186,5.1139,2012,5.32,-0.2096,0.9797779787194011,49.48928562955126,-3.9398496240601544,168.24338707577877,0.048173859470447056,0.002074911874693543,0.04609894759575351,14069.1596
2012-03-20,4.9117,4.9121,4.91,4.9104,279.7559,1368.214,4.9108,2012,5.1104,-0.20000000000000018,0.7681460236869323,43.44358516754157,-3.913587977457733,134.44367957545467,0.023675299147346784,0.0063949893902875195,0.017280309757059263,12700.945600000001
2012-03-21,4.9367,4.9367,4.9367,4.9367,9.3286,46.035,4.9367,2012,4.9104,0.02629999999999999,0.7987349339908777,44.405371736385504,0.5355979146301815,133.58671666444346,0.006306283944360835,0.006377248300901568,-7.096435654073245e-05,12746.9806
2012-03-22,4.8792,4.8796,4.8767,4.8771,396.411,1931.3338,4.8783,2012,4.9367,-0.05959999999999965,0.7432501135580573,42.63588499306322,-1.2072842182024313,124.00001990918011,-0.012120510317147115,0.002677696543824737,-0.014798206860971852,10815.6468
2012-03-23,4.7763,4.7775,4.7488,4.7488,393.1302,1819.8329,4.7625,2012,4.8771,-0.1283000000000003,0.6401583436522839,39.03027693209105,-2.63066166369359,114.04667595622307,-0.036638974542556824,-0.005185637730358567,-0.03145333681219826,8995.813900000001
2012-03-24,4.7314,4.7314,4.7314,4.7314,191.5385,920.2289,4.7314,2012,4.7488,-0.017400000000000304,0.6274475199868496,38.5540862166738,-0.36640835579515585,101.65487897734616,-0.05681680556816282,-0.015511871357704222,-0.041304934210458596,8075.585000000001
2012-03-25,4.6419999999999995,4.6419999999999995,4.6419999999999995,4.6419999999999995,15.4736,70.903,4.6419999999999995,2012,4.7314,-0.08940000000000037,0.5653368090023384,36.11598511905266,-1.8895041636724952,113.14296948461559,-0.07910055298339458,-0.028229607741746824,-0.05087094524164776,8004.682000000001
2012-03-26,4.6253,4.6267,4.6253,4.6267,64.7646,295.6988,4.6261,2012,4.6419999999999995,-0.01529999999999987,0.5552074268549222,35.69989554240438,-0.32959931064195924,118.80118215334967,-0.09687657897251967,-0.041959002038773556,-0.05491757693374611,7708.983200000001
2012-03-27,4.7855,4.7857,4.7855,4.7857,369.5908,1769.3584,4.7855,2012,4.6267,0.1590000000000007,0.7557312931064641,43.043676220484045,3.436574664447667,120.54353639487627,-0.0970290010416397,-0.05297300187199534,-0.04405599916964435,9478.3416
2012-03-28,4.8919,4.8958,4.891,4.895,418.649,2032.7382,4.8929,2012,4.7857,0.10929999999999929,0.9041791015912761,47.483931571125616,2.283887414589292,140.92457400852442,-0.08733199482497067,-0.05984480047888635,-0.02748719434608432,11511.0798
2012-03-29,4.8273,4.8287,4.8267,4.828,110.3937,534.797,4.8277,2012,4.895,-0.06699999999999928,0.823480428039001,45.15981720322519,-1.368743615934609,141.38591170046152,-0.08407918902539713,-0.06469167819738371,-0.01938751082801342,10976.282799999999
2012-03-30,4.8343,4.8414,4.8314,4.8386,161.3988,783.9512,4.8367,2012,4.828,0.010599999999999277,0.8386868724016822,45.61336054497382,0.21955260977628566,142.80749472217457,-0.07972755360664152,-0.06769885328379929,-0.012028700322842228,11760.233999999999
2012-03-31,4.9075,4.9092,4.9075,4.9092,158.3738,777.6421,4.9087,2012,4.8386,0.07060000000000066,0.9477583499639115,48.65892886463415,1.4590997395941052,132.15082142906886,-0.06978198896124965,-0.06811548041979523,-0.00166650854145442,12537.876099999998
2012-04-01,4.8182,4.82,4.8147,4.8165,308.5059,1478.7073,4.8164,2012,4.9092,-0.09270000000000067,0.8211168925766397,45.08864290500693,-1.8882913713028748,113.3737454748206,-0.0685841441919175,-0.06820921317431074,-0.0003749310176067583,11059.168799999998
2012-04-02,4.9323,4.9348,4.9307,4.9327,888.5786,4377.1813,4.9329,2012,4.8165,0.11620000000000008,1.0014972975667653,50.03740443638335,2.412540226305415,126.94028716115272,-0.05760069462221029,-0.06608750946224193,0.008486814840031637,15436.350099999998
2012-04-03,4.9687,4.9687,4.9687,4.9687,244.3029,1214.3657,4.9687,2012,4.9327,0.036000000000000476,1.0616798237914602,51.495863302334456,0.7298234232773204,146.55393068149706,-0.04546900007491583,-0.06196380758221319,0.016494807507297357,16650.715799999998
2012-04-04,4.9367,4.9367,4.9362,4.9362,305.4356,1501.2754,4.9362,2012,4.9687,-0.03249999999999975,1.0029938612228808,50.07473465797476,-0.6540946323988162,126.77271331172959,-0.03803707218635122,-0.05717846050066094,0.01914138831430972,15149.440399999998
2012-04-05,4.9593,4.9593,4.9586,4.9586,400.8649,1990.3036,4.9593,2012,4.9362,0.02239999999999931,1.0440227740145107,51.076866035304704,0.45379036505812653,142.0505596551807,-0.02999492454968422,-0.05174175330830256,0.021746828758618338,17139.744
2012-04-06,4.9254,4.9271,4.9217,4.9233,725.9577,3543.8482,4.9231,2012,4.9586,-0.03529999999999944,0.9760590054816568,49.394223693423875,-0.7118944863469423,117.69772170552793,-0.026166854898865388,-0.04662677362478709,0.020459918725921705,13595.895799999998
2012-04-07,4.8343,4.8343,4.8264,4.8264,228.6556,1095.6251,4.8302,2012,4.9233,-0.09690000000000065,0.8185375116518557,45.01075762293971,-1.9681920662970143,109.48497159092037,-0.03059584275442262,-0.04342058744989781,0.01282474469547519,12500.2707
2012-04-08,4.7687,4.7693,4.7687,4.7693,177.218,842.0171,4.769,2012,4.8264,-0.05709999999999926,0.7424953424399098,42.6110374217838,-1.183076413061479,89.41414018850719,-0.0382701964414256,-0.042390509247993535,0.004120312806567938,11658.2536
2012-04-09,4.7991,4.7991,4.7991,4.7991,158.5583,756.9152,4.7991,2012,4.7693,0.029799999999999827,0.7947085951987212,44.28064797398076,0.624829639569735,66.51593863609061,-0.04147040203805474,-0.04220648780597579,0.0007360857679210436,12415.1688
2012-04-10,4.8215,4.8223,4.8215,4.8223,314.8176,1515.5488,4.8221,2012,4.7991,0.02320000000000011,0.8384847038617622,45.60737993090253,0.48342397532870063,85.6573970962391,-0.04165500641846798,-0.04209619152845985,0.00044118510999187344,13930.7176
2012-04-11,4.8676,4.8682,4.8676,4.8682,425.6046,2073.1047,4.8678,2012,4.8223,0.04589999999999961,0.9317556833938239,48.23361936520149,0.9518279659083806,91.88878136856825,-0.03766460073760314,-0.04120987337019607,0.0035452726325929315,16003.8223
2012-04-12,4.8437,4.8437,4.8434,4.8434,756.7946,3667.9642,4.8434,2012,4.8682,-0.024799999999999933,0.883791187625893,46.91556014441912,-0.5094285362146178,74.15472137370443,-0.036086712935858856,-0.040185241283243134,0.004098528347384278,12335.8581
2012-04-13,4.8969,4.8978,4.8958,4.8967,1102.2659,5395.3352,4.8968,2012,4.8434,0.053300000000000125,1.0029367974185985,50.07331228380206,1.1004666143618058,107.34278229901209,-0.030188586707498466,-0.03818591036796075,0.007997323660462283,17731.1933
2012-04-14,4.9748,4.9774,4.973,4.9767,544.65,2707.81,4.9762,2012,4.8967,0.08000000000000007,1.1955231489380531,54.452769013905076,1.633753344088884,133.4016509115988,-0.018843450766921954,-0.03431741844754641,0.015473967680624458,20439.0033
2012-04-15,4.9555,4.9582,4.9545,4.9573,114.9741,569.913,4.9571,2012,4.9767,-0.019400000000000084,1.1382740360070371,53.23330952157206,-0.3898165451001634,139.22990331835544,-0.011287288394558281,-0.029711392436752023,0.01842410404219374,19869.0903
2012-04-16,4.9605,4.9605,4.9605,4.9605,487.0075,2414.163,4.9605,2012,4.9573,0.0031999999999996476,1.1467803949303397,53.41861690364241,0.06455126782722864,152.19022099797627,-0.004983388501096364,-0.024765791649451873,0.01978240314835551,22283.2533
